"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"192",7836,9245,"30 Minquil Dr, Newark, DE",19713,2016-07-22,"Listed for sale",265000,3,2,1650,10018,49,54,89.8666666666667
"193",11271,11392,"302 Vassar Dr, Newark, DE",19711,2016-07-22,"Listed for sale",269900,5,4,1875,9583,49,96,89.8
"194",13742,6693,"317 Latrobe Dr, Newark, DE",19702,2016-07-22,"Sold",255000,3,2.5,2225,3920,49,141,101.333333333333
"195",3351,20439,"5 Victoria Blvd, Newark, DE",19702,2016-07-22,"Sold",174900,3,3,1300,1742,49,46,103.533333333333
"196",3986,17743,"504 Paisley Pl, Newark, DE",19711,2016-07-22,"Sold",257500,3,2.5,1350,2613,49,120,104.8
"197",10410,20499,"528 Canary Dr, Newark, DE",19702,2016-07-22,"Listed for sale",149900,3,2,1800,2178,49,202,97.8666666666667
"198",10220,14664,"6 Heather Rd, Newark, DE",19702,2016-07-22,"Listed for sale",150000,4,3,1800,6534,49,290,111.933333333333
"199",1921,20709,"9 Buchanan Cir, Newark, DE",19702,2016-07-22,"Sold",242000,3,2,1200,7840,49,56,97.7333333333333
"200",6073,22954,"90 Highland Cir, Newark, DE",19713,2016-07-22,"Listed for sale",212000,3,2.5,1500,2178,49,40,98.2666666666667
"201",2240,20302,"405 Stanley Plaza Blvd, Newark, DE",19713,2016-07-23,"Listed for sale",189900,2,3,1225,2178,50,180,100.2
"202",1633,12933,"121 Woodshade Dr, Newark, DE",19702,2016-07-24,"Sold",179900,3,2,1175,8276,51,60,93.1333333333333
"203",11434,20382,"431 Feather Dr, Newark, DE",19702,2016-07-24,"Listed for sale",185000,3,2,1875,3485,51,159,106.733333333333
"204",4194,9835,"71 Chaucer Dr, Newark, DE",19713,2016-07-24,"Listed for sale",184900,3,2,1375,7405,51,61,104.733333333333
"205",10719,15781,"13 Green Meadow Ct, Newark, DE",19711,2016-07-25,"Listed for sale",264900,3,3,1825,6969,52,85,104.4
"206",14796,6071,"18 Fall Brooke Rd, Newark, DE",19711,2016-07-25,"Listed for sale",374900,2,3,2650,4356,52,15,104.666666666667
"207",5680,13723,"2304 Milton Pl, Newark, DE",19702,2016-07-25,"Sold",139000,3,3,1475,2178,52,83,98.6666666666667
"208",12802,4420,"4 Advent Ct, Newark, DE",19713,2016-07-25,"Sold",285000,4,2.5,2050,6534,52,166,105
"209",2348,10149,"1001 Stinsford Rd, Newark, DE",19713,2016-07-26,"Listed for sale",175000,3,1.5,1250,8276,53,45,104.133333333333
"210",4283,16072,"17 Adelene Ave, Newark, DE",19711,2016-07-26,"Sold",223000,3,3,1375,9148,53,70,102.666666666667
"211",9330,16952,"32 Danbury Dr, Newark, DE",19702,2016-07-26,"Sold",193000,3,3,1725,7405,53,90,101.933333333333
"212",1346,17170,"4 Crown Point, Newark, DE",19702,2016-07-26,"Sold",118000,2,1.5,1125,3049,53,69,101.333333333333
"213",3661,20633,"8 Chambord Dr, Newark, DE",19702,2016-07-26,"Listed for sale",169900,2,2,1325,2178,53,62,103.266666666667
"214",405,18212,"8 Renoir Ter, Newark, DE",19702,2016-07-26,"Listed for sale",165000,2,1,950,7840,53,62,104.733333333333
"215",5632,12275,"80 Augusta Dr, Newark, DE",19713,2016-07-26,"Sold",1e+05,3,2,1475,7840,53,318,103.533333333333
"216",7977,12420,"10 N Townview Ln, Newark, DE",19711,2016-07-27,"Listed for sale",259985,3,2,1650,10018,54,135,103.466666666667
"217",13671,490,"136 Timberline Dr, Newark, DE",19711,2016-07-27,"Sold",280000,4,2.5,2225,10018,54,61,103.466666666667
"218",2320,8892,"22 Chaucer Dr, Newark, DE",19713,2016-07-27,"Sold",198500,4,2,1250,9583,54,130,108.933333333333
"219",14934,1400,"324 Orchard Rd, Newark, DE",19711,2016-07-27,"Listed for sale",430000,4,2,2750,9583,54,98,105.6
"220",8756,8311,"111 Maple Ave, Newark, DE",19711,2016-07-28,"Sold",195000,2,1,1700,9147,55,48,108.866666666667
"221",1200,10805,"155 Madison Dr, Newark, DE",19711,2016-07-28,"Sold",122000,4,2,1125,2613,55,52,100.666666666667
"222",12273,21469,"161 Darling St, Newark, DE",19702,2016-07-28,"Listed for sale",192000,3,3,1975,2178,55,57,105.8
"223",576,13408,"1901 Lowland Way, Newark, DE",19702,2016-07-28,"Sold",109000,3,1.5,1025,2613,55,290,110.6
"224",477,9038,"240 E Park Pl, Newark, DE",19711,2016-07-28,"Sold",227840,3,1,1000,6969,55,92,113.666666666667
"225",7189,13891,"281 Campfield Rd, Newark, DE",19713,2016-07-28,"Sold",199900,4,1.5,1600,10018,55,69,110.266666666667
"226",6235,14451,"46 Tiverton Cir, Newark, DE",19702,2016-07-28,"Sold",229900,4,2,1525,8712,55,63,110.733333333333
"227",11664,22658,"54 Alexis Dr, Newark, DE",19702,2016-07-28,"Sold",204900,2,2.5,1900,3484,55,86,112.466666666667
"228",1995,10550,"115 Coral Reef Dr, Newark, DE",19713,2016-07-29,"Sold",174000,3,1.5,1225,8276,56,52,110.4
"229",7773,21372,"14 Glennwood Dr, Newark, DE",19702,2016-07-29,"Sold",210000,3,2.5,1625,2178,56,59,103.266666666667
"230",11935,13592,"214 Warfield Rd, Newark, DE",19713,2016-07-29,"Sold",115000,5,2,1950,8712,56,35,100.933333333333
"231",5299,16810,"3 Rayborn Ct, Newark, DE",19702,2016-07-29,"Listed for sale",215000,3,2,1450,9583,56,34,101.666666666667
"232",8172,17348,"414 3rd St, Newark, DE",19711,2016-07-29,"Sold",208000,3,2.5,1650,2178,56,114,102.533333333333
"233",14999,7473,"519 Hambleton Ln, Newark, DE",19702,2016-07-29,"Sold",290000,3,3.5,2750,6969,56,108,105.133333333333
"234",9525,11999,"614 Bonnie Ln, Newark, DE",19713,2016-07-29,"Listed for sale",219900,4,2,1750,7841,56,96,94.6
"235",1763,12305,"803 Birchwood Dr, Newark, DE",19713,2016-07-29,"Sold",192500,3,1,1200,8276,56,70,88.6
"236",7282,15146,"9 Spinet Rd, Newark, DE",19713,2016-07-29,"Sold",239000,5,2,1600,10454,56,61,88.6
"237",5067,16613,"27 Cedar Farms Dr, Newark, DE",19702,2016-07-31,"Listed for sale",239900,3,2,1425,7840,58,213,89.4666666666667
"238",1578,20018,"309 Palmerston Ct, Newark, DE",19702,2016-07-31,"Listed for sale",149250,2,1.5,1150,1742,58,228,102
"239",9059,20946,"10 Peterson Pl, Bear, DE",19701,2016-08-01,"Listed for sale",189900,3,2.5,1700,2178,59,50,93.3333333333333
"240",12188,12536,"104 Autumn Horseshoe Bnd, Newark, DE",19702,2016-08-01,"Sold",239900,4,2.5,1975,6969,59,39,82.5333333333333
"241",2459,16519,"241 E Green Valley Cir, Newark, DE",19711,2016-08-01,"Sold",132880,2,1.5,1250,2178,59,11,80.0666666666667
"242",14865,7538,"527 S Twin Lakes Blvd, Newark, DE",19711,2016-08-01,"Listed for sale",290000,3,4,2675,6098,59,48,85.9333333333333
"243",8534,10700,"135 Rockrose Dr, Newark, DE",19711,2016-08-02,"Sold",234900,4,3,1675,6970,60,50,79.9333333333333
"244",12457,6362,"23 Thomas Ln N, Newark, DE",19711,2016-08-02,"Sold",247000,3,3,2000,2178,60,49,63.8666666666667
"245",13463,4214,"316 Jaymar Blvd, Newark, DE",19702,2016-08-02,"Sold",269000,4,2.5,2175,7840,60,79,63
"246",443,17136,"37 E Shady Dr, Newark, DE",19713,2016-08-02,"Listed for sale",159900,2,1,975,6969,60,100,88.5333333333333
"247",15393,6957,"4 Fall Brooke Rd, Newark, DE",19711,2016-08-02,"Listed for sale",450000,3,3.5,3250,8712,60,108,90.0666666666667
"248",14405,4714,"47 Wellspring Dr, Bear, DE",19701,2016-08-02,"Sold",180500,4,2.5,2450,10018,60,153,68.6
"249",9073,21011,"107 Blue Ridge Pl, Newark, DE",19702,2016-08-03,"Listed for sale",199000,2,1.1,1700,2178,61,326,110.8
"250",14518,6146,"199 Haut Brion Ave, Newark, DE",19702,2016-08-03,"Listed for sale",349000,4,3,2525,8276,61,317,128.933333333333
"251",2713,8883,"22 Augusta Dr, Newark, DE",19713,2016-08-03,"Sold",208000,3,2,1275,9583,61,61,68.4666666666667
"252",11115,13884,"28 Sheffield Manor Dr, Newark, DE",19711,2016-08-03,"Listed for sale",2e+05,3,1.5,1850,6534,61,48,128
"253",5614,12053,"68 Springlake Dr, Newark, DE",19711,2016-08-03,"Listed for sale",207500,3,1,1475,6534,61,104,130.8
"254",5896,10098,"92 Martindale Dr, Newark, DE",19713,2016-08-03,"Sold",169900,3,1,1500,10018,61,104,69.6666666666667
"255",12051,19237,"15 Kris Ct, Newark, DE",19702,2016-08-04,"Listed for sale",217000,3,3,1950,4356,62,130,130.466666666667
"256",3402,8862,"2112 Walmsley Dr, Wilmington, DE",19808,2016-08-04,"Listed for sale",219900,2,1,1325,8712,62,281,142.666666666667
"257",6664,21861,"227 Barrett Run Pl, Newark, DE",19702,2016-08-04,"Sold",2e+05,3,2.5,1550,3484,62,56,69.9333333333333
"258",2462,16543,"25 Honeysuckle Dr, Newark, DE",19702,2016-08-04,"Listed for sale",159900,3,1.5,1250,7840,62,27,140.666666666667
"259",1378,18251,"8 Verdi Cir, Newark, DE",19702,2016-08-04,"Sold",155000,3,2,1125,5662,62,136,75.0666666666667
"260",1402,10847,"16 Old Manor Rd, Newark, DE",19711,2016-08-05,"Listed for sale",224865,4,2,1136,7841,63,76,143.466666666667
"261",7825,8628,"17 Davies Rd, Newark, DE",19713,2016-08-05,"Listed for sale",219000,4,2,1650,8712,63,63,141.266666666667
"262",9140,22046,"249 Barrett Run Pl, Newark, DE",19702,2016-08-05,"Listed for sale",199900,3,2.5,1700,3484,63,47,130.2
"263",1144,9508,"46 Meadow Ln, Newark, DE",19713,2016-08-05,"Sold",139000,3,1,1125,6969,63,24,74.3333333333333
"264",6850,14549,"508 Concord Bridge Pl, Newark, DE",19702,2016-08-05,"Sold",157500,3,1.5,1575,2178,63,62,70.8666666666667
"265",2921,20576,"617 Candlestick Ln, Newark, DE",19702,2016-08-05,"Listed for sale",184900,3,2.5,1275,3920,63,45,118
"266",7293,15894,"14 Strauss Way, Newark, DE",19702,2016-08-06,"Listed for sale",742000,3,2,1600,7840,64,90,120.666666666667
"267",8342,21839,"22 N Sherman Dr, Bear, DE",19701,2016-08-07,"Sold",185000,3,2.5,1650,3484,65,68,68.2
"268",8343,22239,"312 N Barrington Ct, Newark, DE",19702,2016-08-07,"Listed for sale",195000,3,2.5,1650,2178,65,47,120.6
"269",3906,13328,"17 Edward Ct, Newark, DE",19702,2016-08-08,"Listed for sale",149900,3,1.5,1350,4356,66,162,124.733333333333
"270",5113,19369,"173 Auckland Dr, Newark, DE",19702,2016-08-08,"Listed for sale",179000,3,2.5,1425,3920,66,64,121.8
"271",10689,13549,"21 Ardmore Rd, Newark, DE",19713,2016-08-08,"Listed for sale",135000,4,2,1825,7840,66,54,103.666666666667
"272",8386,22680,"56 Chambord Dr, Newark, DE",19702,2016-08-08,"Sold",150000,2,2.5,1650,3485,66,272,81.6666666666667
"273",14762,7721,"615 S Twin Lakes Blvd, Newark, DE",19711,2016-08-08,"Listed for sale",287900,3,3,2625,2625,66,296,102.266666666667
"274",11874,22934,"9 Blue Mist Ct, Newark, DE",19702,2016-08-08,"Sold",289900,4,3.5,1925,7840,66,83,83.1333333333333
"275",11591,18537,"103 W Flagstone Dr, Newark, DE",19702,2016-08-09,"Listed for sale",244900,3,2.5,1900,6970,67,290,118.4
"276",12047,18690,"110 Diminish Dr, Newark, DE",19713,2016-08-09,"Listed for sale",210000,4,2,1950,6534,67,65,115.8
"277",14316,3120,"134 Kane Dr, Newark, DE",19702,2016-08-09,"Listed for sale",265000,4,2,2400,9583,67,51,110.533333333333
"278",14798,6073,"18 Fall Brooke Rd, Newark, DE",19711,2016-08-09,"Sold",365000,2,3,2650,4356,67,15,81.5333333333333
"279",8765,9156,"28 E Stephen Dr, Newark, DE",19713,2016-08-09,"Listed for sale",214985,4,2.5,1700,9583,67,0,91.8
"280",8767,9158,"28 E Stephen Dr, Newark, DE",19713,2016-08-09,"Sold",216985,4,2.5,1700,9583,67,0,80.8
"281",681,16731,"29 Julie Ln, Newark, DE",19711,2016-08-09,"Listed for sale",175000,3,2,1050,10454,67,63,94.2
"282",2004,11484,"35 Ferncliff Rd, Newark, DE",19711,2016-08-09,"Listed for sale",234900,3,2,1225,10018,67,50,92.4666666666667
"283",15447,6830,"358 Pierce Run, Newark, DE",19702,2016-08-09,"Sold",353000,4,3.5,3300,6098,67,90,83.4666666666667
"284",13678,2811,"11 Radka Dr, Newark, DE",19702,2016-08-10,"Sold",275000,4,3,2225,8276,68,71,84.9333333333333
"285",9925,15648,"12 Green Meadow Ct, Newark, DE",19711,2016-08-10,"Listed for sale",245000,3,2.5,1775,7405,68,86,94
"286",10167,8528,"15 Malvina Ln, Newark, DE",19713,2016-08-10,"Sold",219900,4,2,1800,8276,68,110,87
"287",2887,19375,"175 Melodic Dr, Newark, DE",19713,2016-08-10,"Sold",184900,3,2,1275,6534,68,79,82.0666666666667
"288",9567,15154,"9 Vansant Rd, Newark, DE",19711,2016-08-10,"Listed for sale",249900,4,2,1750,7840,68,62,95
"289",6998,8626,"17 Carole Rd, Newark, DE",19713,2016-08-11,"Sold",169900,3,1.5,1600,8712,69,87,83.8
"290",3166,13612,"22 Aldershot Dr, Newark, DE",19713,2016-08-11,"Listed for sale",149900,4,2,1300,7840,69,137,101.133333333333
"291",6216,13866,"274 Oakfield Dr, Newark, DE",19713,2016-08-11,"Sold",210000,4,2,1525,9583,69,79,82.1333333333333
"292",11956,13906,"29 Aronimink Dr, Newark, DE",19711,2016-08-11,"Sold",251000,5,3,1950,10454,69,114,86
"293",7581,17141,"38 Lower Valley Ln, Newark, DE",19711,2016-08-11,"Listed for sale",184900,3,3,1625,2614,69,159,105.733333333333
"294",3964,15118,"9 James Ct, Newark, DE",19702,2016-08-11,"Listed for sale",110000,3,1.5,1350,1742,69,68,107.133333333333
"295",3636,19026,"128 Gladstone Way, Newark, DE",19702,2016-08-12,"Listed for sale",175000,4,3,1325,3485,70,48,99.5333333333333
"296",601,15778,"13 Flute Dr, Newark, DE",19713,2016-08-12,"Listed for sale",189000,3,1.5,1025,9583,70,42,98.0666666666667
"297",8300,21424,"15 Versailles Ct, Newark, DE",19702,2016-08-12,"Listed for sale",179000,3,1.5,1650,2178,70,77,99.6
"298",13430,3269,"159 Boyer Dr, Newark, DE",19702,2016-08-12,"Listed for sale",249900,4,2.5,2175,8712,70,193,92.7333333333333
"299",14249,4023,"3 Nethy Dr, Newark, DE",19711,2016-08-12,"Listed for sale",299900,4,4,2375,7840,70,48,76.6
"300",10307,17611,"5 Hunting Ridge Rd, Newark, DE",19702,2016-08-12,"Sold",272000,3,1.5,1800,6534,70,45,79.9333333333333
"301",321,12316,"805 Birchwood Dr, Newark, DE",19713,2016-08-12,"Sold",183000,3,1,950,8712,70,158,88.8666666666667
"302",4328,18616,"108 Cannonball Ln, Newark, DE",19702,2016-08-13,"Listed for sale",162000,3,2,1375,2178,71,89,78.2
"303",4441,8374,"13 Mallboro Dr, Newark, DE",19713,2016-08-13,"Listed for sale",199900,3,2,1400,6970,71,41,77.5333333333333
"304",5329,16928,"312 Pleasant Knoll Ct, Newark, DE",19711,2016-08-13,"Listed for sale",217500,2,2.5,1450,3484,71,188,90.0666666666667
"305",11395,18784,"113 W Shetland Ct, Newark, DE",19711,2016-08-14,"Listed for sale",195000,3,1.5,1875,2613,72,137,95
"306",1745,11131,"214 Tamara Cir, Newark, DE",19711,2016-08-14,"Listed for sale",174000,3,1,1200,9583,72,46,94.7333333333333
"307",1806,15543,"11 Von Steuben Ct, Newark, DE",19702,2016-08-15,"Listed for sale",137900,2,1.5,1200,10018,73,115,96.6666666666667
"308",3869,12702,"1110 Maplefield Rd, Newark, DE",19713,2016-08-15,"Sold",224900,3,2,1350,8276,73,55,88.4
"309",12224,18911,"12 Cardenti Ct, Newark, DE",19702,2016-08-15,"Listed for sale",218900,3,2.5,1975,4356,73,186,104.933333333333
"310",8103,16417,"22 Allison Ln, Newark, DE",19711,2016-08-15,"Listed for sale",134900,4,2,1650,10454,73,57,99.6
"311",3602,15075,"881 Broadfield Dr, Newark, DE",19713,2016-08-15,"Listed for sale",209000,3,1,1325,7840,73,24,90.6
"312",5654,12624,"11 Brookmeade Rd, Newark, DE",19711,2016-08-16,"Sold",195000,3,2,1475,6534,74,148,93.7333333333333
"313",12782,3021,"120 Fantasia Dr, Newark, DE",19713,2016-08-17,"Sold",2e+05,4,2,2050,9147,75,65,79.9333333333333
"314",13680,3293,"16 Davis Dr, Newark, DE",19702,2016-08-17,"Listed for sale",275000,4,2.5,2225,7840,75,62,90.2
"315",6908,17922,"6 Tarcote Ct, Newark, DE",19702,2016-08-17,"Sold",194000,3,1.5,1575,7840,75,69,79
"316",4596,13477,"2014 Cervantes Ct, Newark, DE",19702,2016-08-18,"Listed for sale",169900,3,2.5,1400,2178,76,42,89.8
"317",7753,20825,"920 8th St, Newark, DE",19711,2016-08-18,"Sold",198000,3,2.5,1625,3049,76,126,86.4
"318",13111,6034,"17 Dalton Dr, Newark, DE",19702,2016-08-19,"Sold",325000,3,2.5,2100,7840,77,72,91.2
"319",6196,13525,"204 Seminole Dr, Newark, DE",19702,2016-08-19,"Sold",249900,4,3,1525,7840,77,51,88.6
"320",2450,16457,"223 E Green Valley Cir, Newark, DE",19711,2016-08-19,"Listed for sale",174900,2,1.5,1250,4356,77,0,87
"321",2451,16458,"223 E Green Valley Cir, Newark, DE",19711,2016-08-19,"Sold",179900,2,1.5,1250,4356,77,0,83.8666666666667
"322",5400,22020,"24 Woodcrest Ct, Newark, DE",19702,2016-08-19,"Sold",189900,3,2.5,1450,2613,77,53,80.0666666666667
"323",6969,22029,"244 Barrett Run Pl, Newark, DE",19702,2016-08-19,"Listed for sale",194900,3,2.5,1575,2178,77,62,86
"324",14077,4342,"35 Sumac Ct, Newark, DE",19702,2016-08-19,"Sold",289000,4,3,2325,9148,77,36,77.2
"325",170,17222,"4 Spencer Ct, Newark, DE",19702,2016-08-19,"Sold",150000,3,1,900,7840,77,44,74.3333333333333
"326",11577,18101,"7 Ingleside Rd, Newark, DE",19711,2016-08-19,"Listed for sale",209900,3,2.5,1900,9147,77,55,76.8
"327",12592,2434,"1 Tantallon Ct, Newark, DE",19711,2016-08-20,"Listed for sale",224900,3,3,2025,7405,78,40,76.2666666666667
"328",6512,17730,"502 Stafford Ave, Newark, DE",19711,2016-08-20,"Listed for sale",229900,3,2.5,1550,8276,78,34,72.6
"329",11091,12952,"1211 Yellowstone Dr, Newark, DE",19713,2016-08-22,"Sold",205000,3,1.5,1850,7840,80,48,72.2666666666667
"330",11026,10683,"129 Spruceglen Dr, Newark, DE",19711,2016-08-22,"Sold",185000,3,1.5,1850,7405,80,161,75.4
"331",8880,13779,"25 N Skyward Dr, Newark, DE",19713,2016-08-22,"Sold",204000,3,2,1700,7405,80,54,76
"332",8724,22472,"4 Maple Ave # B, Newark, DE",19711,2016-08-22,"Sold",266000,3,2.5,1675,6534,80,67,69.9333333333333
"333",8526,10582,"118 Durso Dr, Newark, DE",19711,2016-08-23,"Sold",179000,3,1.5,1675,9583,81,117,74.0666666666667
"334",5523,10665,"125 S Dillwyn Rd, Newark, DE",19711,2016-08-23,"Listed for sale",208900,3,2,1475,6534,81,101,76.6
"335",768,8927,"23 Chaucer Dr, Newark, DE",19713,2016-08-23,"Sold",118000,2,1.5,1058,7405,81,124,72.4666666666667
"336",6175,11429,"311 Darwin Dr, Newark, DE",19711,2016-08-23,"Sold",224900,4,1.5,1525,8276,81,54,71.7333333333333
"337",3493,11501,"37 Lynch Farm Dr, Newark, DE",19713,2016-08-23,"Listed for sale",199900,3,1,1325,10018,81,104,71
"338",11078,11549,"4 Roxbury Ct, Newark, DE",19711,2016-08-23,"Listed for sale",224900,4,3,1850,9148,81,108,69.0666666666667
"339",12665,7160,"421 Pierce Run, Newark, DE",19702,2016-08-23,"Listed for sale",267500,3,3,2025,2614,81,64,70.2666666666667
"340",2570,20399,"441 Stanley Plaza Blvd, Newark, DE",19713,2016-08-23,"Listed for sale",194900,3,2.5,1250,2178,81,83,68.1333333333333
"341",7118,12921,"121 Stature Dr, Newark, DE",19713,2016-08-24,"Listed for sale",175000,4,2,1600,7840,82,63,59.9333333333333
"342",6291,16217,"2 Bushwick Dr, Newark, DE",19702,2016-08-24,"Sold",217000,3,2.5,1525,9583,82,94,73.4
"343",9125,21876,"23 Sir Thomas Ln, Newark, DE",19702,2016-08-24,"Listed for sale",145000,3,2.5,1700,4791,82,195,69.1333333333333
"344",12718,6374,"230 Arrowwood Dr, Newark, DE",19713,2016-08-24,"Listed for sale",270000,4,3,2048,7841,82,41,70.2666666666667
"345",12125,22157,"288 E Flagstone Dr, Newark, DE",19702,2016-08-24,"Listed for sale",304800,3,2.5,1950,7405,82,47,69.2666666666667
"346",14734,7217,"428 Preakness Run, Newark, DE",19702,2016-08-24,"Sold",280000,4,2.5,2600,8712,82,96,71.4
"347",1260,11827,"515 Banyan Rd, Newark, DE",19713,2016-08-24,"Listed for sale",2e+05,3,1,1125,8712,82,105,73.4666666666667
"348",6327,18477,"101 Cannonball Ln, Newark, DE",19702,2016-08-25,"Listed for sale",189900,3,1.5,1525,7840,83,81,78.8666666666667
"349",14385,3764,"225 Tinsley Ct, Newark, DE",19702,2016-08-25,"Listed for sale",152640,4,3,2450,6970,83,39,77.3333333333333
"350",4549,12594,"107 E Rutherford Dr, Newark, DE",19713,2016-08-26,"Listed for sale",199900,4,2,1400,8712,84,48,76.8666666666667
"351",10289,16641,"27 Sumac Ct, Newark, DE",19702,2016-08-26,"Sold",263000,3,2.5,1800,8276,84,57,70.4
"352",14027,7167,"421 S Barrington Ct, Newark, DE",19702,2016-08-26,"Sold",311000,4,4,2300,8276,84,51,70.4
"353",5599,11871,"6 Davies Rd, Newark, DE",19713,2016-08-26,"Sold",2e+05,4,2,1475,10454,84,51,73.8
"354",13126,7714,"614 S Twin Lakes Blvd, Newark, DE",19711,2016-08-26,"Sold",290000,3,3.5,2100,2613,84,85,75.9333333333333
"355",15199,5795,"122 Rosemary Ct, Bear, DE",19701,2016-08-27,"Listed for sale",289900,4,3.5,2950,6098,85,346,97.2666666666667
"356",10265,16024,"16 Gloucester Ct, Newark, DE",19702,2016-08-27,"Listed for sale",265000,4,2.5,1800,8276,85,137,104.133333333333
"357",1709,12906,"1205 Grayrock Rd, Newark, DE",19713,2016-08-28,"Sold",192000,3,2,1180,7841,86,66,77.9333333333333
"358",10016,18996,"122 Gladstone Way, Newark, DE",19702,2016-08-29,"Sold",159000,2,3,1775,1775,87,120,83
"359",5283,15968,"15 Westwind Ct, Newark, DE",19713,2016-08-29,"Sold",192000,3,1,1450,8276,87,82,85.2666666666667
"360",5175,9100,"27 Marlin Dr, Newark, DE",19713,2016-08-29,"Listed for sale",110000,4,2,1450,7840,87,34,99.6666666666667
"361",13379,1832,"503 Rosewood Dr, Newark, DE",19713,2016-08-29,"Listed for sale",215000,4,1.5,2165,9147,87,38,95.2666666666667
"362",7024,9645,"55 Augusta Dr, Newark, DE",19713,2016-08-29,"Sold",208000,4,1.5,1600,9583,87,64,78.8
"363",12160,22303,"336 N Barrington Ct, Newark, DE",19702,2016-08-30,"Sold",189000,3,2.5,1965,2178,88,40,77.8666666666667
"364",10612,22739,"65 Brookfield Dr, Newark, DE",19702,2016-08-30,"Listed for sale",174990,3,3,1800,2178,88,42,90.8666666666667
"365",1470,10324,"109 Darwin Dr, Newark, DE",19711,2016-08-31,"Sold",209000,3,2,1150,6969,89,76,78.4666666666667
"366",2464,16545,"25 Honeysuckle Dr, Newark, DE",19702,2016-08-31,"Sold",154000,3,1.5,1250,7840,89,27,72.4666666666667
"367",9675,22122,"27 Lisa Dr, Newark, DE",19702,2016-08-31,"Sold",220000,3,2.5,1750,2178,89,155,74.5333333333333
"368",6924,20083,"318 Palmerston Ct, Newark, DE",19702,2016-08-31,"Sold",102000,2,3,1575,1742,89,132,79.7333333333333
"369",13245,7485,"522 S Twin Lakes Blvd, Newark, DE",19711,2016-08-31,"Listed for sale",292000,3,3,2125,2613,89,90,92.6
"370",6075,22956,"90 Highland Cir, Newark, DE",19713,2016-08-31,"Sold",209000,3,2.5,1500,2178,89,40,76.1333333333333
"371",7746,20812,"918 8th St, Newark, DE",19711,2016-08-31,"Listed for sale",199900,3,3,1625,3049,89,216,101.466666666667
"372",14231,2968,"12 Ingleside Rd, Newark, DE",19711,2016-09-01,"Listed for sale",149900,4,3,2375,8276,90,90,103.266666666667
"373",9237,10710,"14 Greenridge Rd, Newark, DE",19711,2016-09-01,"Sold",210000,4,2,1725,7405,90,83,75.2666666666667
"374",5301,16812,"3 Rayborn Ct, Newark, DE",19702,2016-09-01,"Sold",2e+05,3,2,1450,9583,90,34,73.7333333333333
"375",5579,11695,"45 Greenridge Rd, Newark, DE",19711,2016-09-01,"Sold",113000,3,1,1475,9583,90,125,78.6666666666667
"376",9476,14687,"6 N Skyward Dr, Newark, DE",19713,2016-09-01,"Sold",225000,4,2,1728,7405,90,86,81
"377",11207,20985,"101 Cypress Dr, Newark, DE",19713,2016-09-02,"Listed for sale",279900,4,4,1850,10454,91,60,94.2666666666667
"378",7142,13101,"137 Dufferin Dr, Newark, DE",19702,2016-09-02,"Listed for sale",229900,3,2,1600,10018,91,102,98.3333333333333
"379",6205,13847,"272 Belfield Rd, Newark, DE",19713,2016-09-02,"Listed for sale",155000,4,1.1,1525,9147,91,52,98.6666666666667
"380",15258,7901,"708 Princeton Ln, Newark, DE",19713,2016-09-02,"Listed for sale",439900,5,2.5,3050,7840,91,347,114.8
